Author1 ID,Author1 Name,Author2 ID,Author2 Name,Weight
1067,"Munsterkotter, M",1061,"Frishman, D",0.111111
1067,"Munsterkotter, M",1062,"Guldener, U",0.111111
1067,"Munsterkotter, M",1063,"Mannhaupt, G",0.111111
1067,"Munsterkotter, M",1064,"Mayer, K",0.111111
1067,"Munsterkotter, M",1065,"Mokrejs, M",0.111111
1067,"Munsterkotter, M",1066,"Morgenstern, B",0.111111
1068,"Rudd, S",1060,"Mewes, H",0.111111
1068,"Rudd, S",1061,"Frishman, D",0.111111
1068,"Rudd, S",1062,"Guldener, U",0.111111
1068,"Rudd, S",1063,"Mannhaupt, G",0.111111
1068,"Rudd, S",1064,"Mayer, K",0.111111
1068,"Rudd, S",1065,"Mokrejs, M",0.111111
1068,"Rudd, S",1066,"Morgenstern, B",0.111111
1068,"Rudd, S",1067,"Munsterkotter, M",0.111111
1069,"Weil, B",1060,"Mewes, H",0.111111
1069,"Weil, B",1061,"Frishman, D",0.111111
1069,"Weil, B",1062,"Guldener, U",0.111111
1069,"Weil, B",1063,"Mannhaupt, G",0.111111
1069,"Weil, B",1064,"Mayer, K",0.111111
1069,"Weil, B",1065,"Mokrejs, M",0.111111
1069,"Weil, B",1066,"Morgenstern, B",0.111111
1069,"Weil, B",1067,"Munsterkotter, M",0.111111
1069,"Weil, B",1068,"Rudd, S",0.111111
1070,"Levitt, R",806,"Milo, R",0.142857
1070,"Levitt, R",805,"Itzkovitz, S",0.142857
1070,"Levitt, R",807,"Kashtan, N",0.142857
1070,"Levitt, R",62,"Alon, U",0.142857
1071,"Shenorr, S",806,"Milo, R",0.67619
1071,"Shenorr, S",805,"Itzkovitz, S",0.342857
1071,"Shenorr, S",807,"Kashtan, N",0.342857
1071,"Shenorr, S",1070,"Levitt, R",0.142857
1071,"Shenorr, S",62,"Alon, U",0.67619
1071,"Shenorr, S",362,"Chklovskii, D",0.2
1071,"Shenorr, S",1016,"Mangan, S",0.333333
1072,"Ayzenshtat, I",806,"Milo, R",0.142857
1072,"Ayzenshtat, I",805,"Itzkovitz, S",0.142857
1072,"Ayzenshtat, I",807,"Kashtan, N",0.142857
1072,"Ayzenshtat, I",1070,"Levitt, R",0.142857
1072,"Ayzenshtat, I",1071,"Shenorr, S",0.142857
1072,"Ayzenshtat, I",62,"Alon, U",0.142857
1073,"Sheffer, M",806,"Milo, R",0.142857
1073,"Sheffer, M",805,"Itzkovitz, S",0.142857
1073,"Sheffer, M",807,"Kashtan, N",0.142857
1073,"Sheffer, M",1070,"Levitt, R",0.142857
1073,"Sheffer, M",1071,"Shenorr, S",0.142857
1073,"Sheffer, M",1072,"Ayzenshtat, I",0.142857
1073,"Sheffer, M",62,"Alon, U",0.142857
1074,"Levy, W",227,"Minai, A",1
1079,"Reed, B",1078,"Molloy, M",1
1081,"Montoya, J",281,"Sole, R",2
1082,"Moreira, A",69,"Amaral, L",0.5
1083,"Andrade, J",1082,"Moreira, A",0.5
1083,"Andrade, J",69,"Amaral, L",0.5
1084,"Morelli, L",1589,"Abramson, G",0.5
1084,"Morelli, L",1,"Kuperman, M",0.5
1086,"Gomez, J",516,"Moreno, Y",0.5
1087,"Pacheco, A",516,"Moreno, Y",2.5
1087,"Pacheco, A",1086,"Gomez, J",0.5
1088,"Nekovee, M",516,"Moreno, Y",1
1088,"Nekovee, M",1087,"Pacheco, A",0.5
1088,"Nekovee, M",151,"Vespignani, A",0.5
1089,"Vazquezprada, M",516,"Moreno, Y",0.5
1089,"Vazquezprada, M",1087,"Pacheco, A",0.5
1091,"Dasgupta, P",473,"Motter, A",0.333333
1091,"Dasgupta, P",472,"Demoura, A",0.333333
1091,"Dasgupta, P",984,"Lai, Y",0.333333
1092,"Nishikawa, T",473,"Motter, A",0.833333
1092,"Nishikawa, T",984,"Lai, Y",0.833333
1092,"Nishikawa, T",985,"Hoppensteadt, F",0.333333
1094,"Patzak, A",1093,"Mrowka, R",0.333333
1095,"Herzel, H",1093,"Mrowka, R",0.333333
1095,"Herzel, H",1094,"Patzak, A",0.333333
1096,"Holste, D",1093,"Mrowka, R",0.333333
1096,"Holste, D",1094,"Patzak, A",0.333333
1096,"Holste, D",1095,"Herzel, H",0.333333
1098,"Schonfisch, B",1097,"Muller, J",0.5
1099,"Kirkilionis, M",1097,"Muller, J",0.5
1099,"Kirkilionis, M",1098,"Schonfisch, B",0.5
1102,"Arimoto, S",1101,"Nagumo, J",0.5
1103,"Yoshizawa, S",1101,"Nagumo, J",0.5
1103,"Yoshizawa, S",1102,"Arimoto, S",0.5
1106,"Pei, X",1105,"Neiman, A",0.125
1107,"Russell, D",1105,"Neiman, A",0.125
1107,"Russell, D",1106,"Pei, X",0.125
1108,"Wojtenek, W",1105,"Neiman, A",0.125
1108,"Wojtenek, W",1106,"Pei, X",0.125
1108,"Wojtenek, W",1107,"Russell, D",0.125
1109,"Wilkens, L",1105,"Neiman, A",0.125
1109,"Wilkens, L",1106,"Pei, X",0.125
1109,"Wilkens, L",1107,"Russell, D",0.125
1109,"Wilkens, L",1108,"Wojtenek, W",0.125
1110,"Moss, F",1105,"Neiman, A",0.125
1110,"Moss, F",1106,"Pei, X",0.125
1110,"Moss, F",1107,"Russell, D",0.125
1110,"Moss, F",1108,"Wojtenek, W",0.125
1110,"Moss, F",1109,"Wilkens, L",0.125
1111,"Braun, H",1105,"Neiman, A",0.125
1111,"Braun, H",1106,"Pei, X",0.125
1111,"Braun, H",1107,"Russell, D",0.125
1111,"Braun, H",1108,"Wojtenek, W",0.125
1111,"Braun, H",1109,"Wilkens, L",0.125
1111,"Braun, H",1110,"Moss, F",0.125
1112,"Huber, M",1105,"Neiman, A",0.125
1112,"Huber, M",1106,"Pei, X",0.125
1112,"Huber, M",1107,"Russell, D",0.125
1112,"Huber, M",1108,"Wojtenek, W",0.125
1112,"Huber, M",1109,"Wilkens, L",0.125
1112,"Huber, M",1110,"Moss, F",0.125
1112,"Huber, M",1111,"Braun, H",0.125
1113,"Voigt, K",1105,"Neiman, A",0.125
1113,"Voigt, K",1106,"Pei, X",0.125
1113,"Voigt, K",1107,"Russell, D",0.125
1113,"Voigt, K",1108,"Wojtenek, W",0.125
1113,"Voigt, K",1109,"Wilkens, L",0.125
1113,"Voigt, K",1110,"Moss, F",0.125
1113,"Voigt, K",1111,"Braun, H",0.125
1113,"Voigt, K",1112,"Huber, M",0.125
1115,"Vattay, G",1114,"Nemeth, G",1
1117,"Clewley, R",1116,"Netoff, T",0.25
1118,"Arno, S",1116,"Netoff, T",0.25
1118,"Arno, S",1117,"Clewley, R",0.25
1119,"Keck, T",1116,"Netoff, T",0.25
1119,"Keck, T",1117,"Clewley, R",0.25
1119,"Keck, T",1118,"Arno, S",0.25
1120,"White, J",1116,"Netoff, T",0.25
1120,"White, J",1117,"Clewley, R",0.25
1120,"White, J",1118,"Arno, S",0.25
1120,"White, J",1119,"Keck, T",0.25
1121,"Forrest, S",78,"Newman, M",0.5
1122,"Balthrop, J",78,"Newman, M",0.5
1122,"Balthrop, J",1121,"Forrest, S",0.5
1123,"Leicht, E",78,"Newman, M",0.5
1123,"Leicht, E",756,"Holme, P",0.5
1124,"Niebur, E",247,"Schuster, H",0.333333
1124,"Niebur, E",415,"Koch, C",0.333333
1125,"Kammen, D",1124,"Niebur, E",0.333333
1125,"Kammen, D",247,"Schuster, H",0.333333
1125,"Kammen, D",415,"Koch, C",0.333333
1128,"Rieger, H",1127,"Noh, J",1
1129,"Sigmund, K",976,"Nowak, M",1
1130,"Rho, K",657,"Oh, E",0.333333
1130,"Rho, K",774,"Hong, H",0.333333
1130,"Rho, K",654,"Kahng, B",0.833333
1130,"Rho, K",34,"Jeong, H",0.5
1132,"Sawatari, R",1131,"Ohira, T",1
1134,"Treves, A",1133,"Okane, D",1
1135,"Onnela, J",956,"Kaski, K",0.583333
1135,"Onnela, J",194,"Kertesz, J",0.583333
1136,"Chakraborti, A",1135,"Onnela, J",0.25
1136,"Chakraborti, A",956,"Kaski, K",0.25
1136,"Chakraborti, A",194,"Kertesz, J",0.25
1137,"Kanto, A",1135,"Onnela, J",0.25
1137,"Kanto, A",1136,"Chakraborti, A",0.25
1137,"Kanto, A",956,"Kaski, K",0.25
1137,"Kanto, A",194,"Kertesz, J",0.25
1138,"Jarisaramaki, J",1135,"Onnela, J",0.333333
1138,"Jarisaramaki, J",194,"Kertesz, J",0.333333
1138,"Jarisaramaki, J",956,"Kaski, K",0.333333
1140,"Decastro, P",1139,"Onody, R",1
1142,"Savageau, M",1141,"Oosawa, C",1
1145,"Rosenblum, M",221,"Osipov, G",0.333333
1145,"Rosenblum, M",343,"Pikovsky, A",1.47619
1145,"Rosenblum, M",219,"Kurths, J",2.14286
1145,"Rosenblum, M",697,"Schnitzler, A",0.142857
1147,"Kawai, R",1146,"Otsuka, K",0.25
1148,"Hwong, S",1146,"Otsuka, K",0.25
1148,"Hwong, S",1147,"Kawai, R",0.25
1149,"Ko, J",1146,"Otsuka, K",0.25
1149,"Ko, J",1147,"Kawai, R",0.25
1149,"Ko, J",1148,"Hwong, S",0.25
1150,"Chern, J",1146,"Otsuka, K",0.25
1150,"Chern, J",1147,"Kawai, R",0.25
1150,"Chern, J",1148,"Hwong, S",0.25
1150,"Chern, J",1149,"Ko, J",0.25
1153,"Larsen, N",1152,"Overbeek, R",0.125
1154,"Pusch, G",1152,"Overbeek, R",0.125
1154,"Pusch, G",1153,"Larsen, N",0.125
1155,"Dsouza, M",1152,"Overbeek, R",0.125
1155,"Dsouza, M",1153,"Larsen, N",0.125
1155,"Dsouza, M",1154,"Pusch, G",0.125
1156,"Selkovjr, E",1152,"Overbeek, R",0.125
1156,"Selkovjr, E",1153,"Larsen, N",0.125
1156,"Selkovjr, E",1154,"Pusch, G",0.125
1156,"Selkovjr, E",1155,"Dsouza, M",0.125
1157,"Kyrpides, N",1152,"Overbeek, R",0.125
1157,"Kyrpides, N",1153,"Larsen, N",0.125
1157,"Kyrpides, N",1154,"Pusch, G",0.125
1157,"Kyrpides, N",1155,"Dsouza, M",0.125
1157,"Kyrpides, N",1156,"Selkovjr, E",0.125
1158,"Fonstein, M",1152,"Overbeek, R",0.125
1158,"Fonstein, M",1153,"Larsen, N",0.125
1158,"Fonstein, M",1154,"Pusch, G",0.125
1158,"Fonstein, M",1155,"Dsouza, M",0.125
1158,"Fonstein, M",1156,"Selkovjr, E",0.125
1158,"Fonstein, M",1157,"Kyrpides, N",0.125
1159,"Maltsev, N",1152,"Overbeek, R",0.125
1159,"Maltsev, N",1153,"Larsen, N",0.125
1159,"Maltsev, N",1154,"Pusch, G",0.125
1159,"Maltsev, N",1155,"Dsouza, M",0.125
1159,"Maltsev, N",1156,"Selkovjr, E",0.125
1159,"Maltsev, N",1157,"Kyrpides, N",0.125
1159,"Maltsev, N",1158,"Fonstein, M",0.125
1160,"Selkov, E",1152,"Overbeek, R",0.125
1160,"Selkov, E",1153,"Larsen, N",0.125
1160,"Selkov, E",1154,"Pusch, G",0.125
1160,"Selkov, E",1155,"Dsouza, M",0.125
1160,"Selkov, E",1156,"Selkovjr, E",0.125
1160,"Selkov, E",1157,"Kyrpides, N",0.125
1160,"Selkov, E",1158,"Fonstein, M",0.125
1160,"Selkov, E",1159,"Maltsev, N",0.125
1162,"Bassler, K",114,"Paczuski, M",0.5
1162,"Bassler, K",186,"Toroczkai, Z",1.25
1163,"Corral, A",114,"Paczuski, M",0.5
1163,"Corral, A",1162,"Bassler, K",0.5
1165,"Ansell, C",1164,"Padgett, J",1
1166,"Motwani, R",259,"Page, L",0.333333
1166,"Motwani, R",258,"Brin, S",0.333333
1167,"Winograd, T",259,"Page, L",0.333333
1167,"Winograd, T",258,"Brin, S",0.333333
1167,"Winograd, T",1166,"Motwani, R",0.333333
1169,"Mann, M",1168,"Pandey, A",1
1170,"Pandit, S",820,"Amritkar, R",1
1172,"Park, J",78,"Newman, M",1
1175,"Passingham, R",931,"Kotter, R",0.5
1176,"Sthepan, K",1175,"Passingham, R",0.5
1176,"Sthepan, K",931,"Kotter, R",0.5
1177,"Rubi, M",150,"Pastorsatorras, R",0.5
1177,"Rubi, M",96,"Diazguilera, A",0.5
1178,"Smith, E",150,"Pastorsatorras, R",0.833333
1178,"Smith, E",281,"Sole, R",0.833333
1180,"Pennock, D",589,"Flake, G",0.25
1180,"Pennock, D",590,"Lawrence, S",0.25
1180,"Pennock, D",591,"Giles, C",0.25
1181,"Glover, E",1180,"Pennock, D",0.25
1181,"Glover, E",589,"Flake, G",0.25
1181,"Glover, E",590,"Lawrence, S",0.25
1181,"Glover, E",591,"Giles, C",0.25
1182,"Petermannn, T",302,"Delosrios, P",1
1185,"Lopes, S",1184,"Pinto, S",0.5
1186,"Viana, R",1184,"Pinto, S",0.5
1186,"Viana, R",1185,"Lopes, S",0.5
1189,"Pluchino, A",327,"Latora, V",0.5
1189,"Pluchino, A",328,"Rapisarda, A",0.5
1190,"Podani, J",54,"Oltvai, Z",0.2
1190,"Podani, J",34,"Jeong, H",0.2
1190,"Podani, J",840,"Tombor, B",0.2
1190,"Podani, J",33,"Barabasi, A",0.2
1191,"Szathmary, E",1190,"Podani, J",0.2
1191,"Szathmary, E",54,"Oltvai, Z",0.2
1191,"Szathmary, E",34,"Jeong, H",0.2
1191,"Szathmary, E",840,"Tombor, B",0.2
1191,"Szathmary, E",33,"Barabasi, A",0.2
1194,"Kochen, M",1193,"Pool, I",1
1195,"Porter, M",78,"Newman, M",0.333333
1196,"Mucha, P",1195,"Porter, M",0.333333
1196,"Mucha, P",78,"Newman, M",0.333333
1197,"Warmbrand, C",1195,"Porter, M",0.333333
1197,"Warmbrand, C",1196,"Mucha, P",0.333333
1197,"Warmbrand, C",78,"Newman, M",0.333333
1199,"Simon, H",1198,"Pothen, A",0.5
1200,"Liou, K",1198,"Pothen, A",0.5
1200,"Liou, K",1199,"Simon, H",0.5
1201,"Rothenberg, R",913,"Potterat, J",0.785714
1201,"Rothenberg, R",916,"Muth, S",1.11905
1201,"Rothenberg, R",1000,"White, H",0.142857
1201,"Rothenberg, R",914,"Woodhouse, D",0.142857
1201,"Rothenberg, R",915,"Muth, J",0.142857
1202,"Zimmermanroger, H",913,"Potterat, J",0.142857
1202,"Zimmermanroger, H",916,"Muth, S",0.142857
1202,"Zimmermanroger, H",1201,"Rothenberg, R",0.142857
1202,"Zimmermanroger, H",1000,"White, H",0.142857
1203,"Green, D",913,"Potterat, J",0.142857
1203,"Green, D",916,"Muth, S",0.142857
1203,"Green, D",1201,"Rothenberg, R",0.142857
1203,"Green, D",1202,"Zimmermanroger, H",0.142857
1203,"Green, D",1000,"White, H",0.142857
1204,"Taylor, J",913,"Potterat, J",0.142857
1204,"Taylor, J",916,"Muth, S",0.142857
1204,"Taylor, J",1201,"Rothenberg, R",0.142857
1204,"Taylor, J",1202,"Zimmermanroger, H",0.142857
1204,"Taylor, J",1203,"Green, D",0.142857
1204,"Taylor, J",1000,"White, H",0.142857
1205,"Bonney, M",913,"Potterat, J",0.142857
1205,"Bonney, M",916,"Muth, S",0.142857
1205,"Bonney, M",1201,"Rothenberg, R",0.142857
1205,"Bonney, M",1202,"Zimmermanroger, H",0.142857
1205,"Bonney, M",1203,"Green, D",0.142857
1205,"Bonney, M",1204,"Taylor, J",0.142857
1205,"Bonney, M",1000,"White, H",0.142857
1206,"Phillipsplummer, L",913,"Potterat, J",0.142857
1206,"Phillipsplummer, L",916,"Muth, S",0.142857
1206,"Phillipsplummer, L",1201,"Rothenberg, R",0.142857
1206,"Phillipsplummer, L",914,"Woodhouse, D",0.142857
1206,"Phillipsplummer, L",915,"Muth, J",0.142857
1207,"Maldonadolong, T",913,"Potterat, J",0.142857
1207,"Maldonadolong, T",1206,"Phillipsplummer, L",0.142857
1207,"Maldonadolong, T",916,"Muth, S",0.142857
1207,"Maldonadolong, T",1201,"Rothenberg, R",0.142857
1207,"Maldonadolong, T",914,"Woodhouse, D",0.142857
1207,"Maldonadolong, T",915,"Muth, J",0.142857
1208,"Zimmerman, H",913,"Potterat, J",0.142857
1208,"Zimmerman, H",1206,"Phillipsplummer, L",0.142857
1208,"Zimmerman, H",916,"Muth, S",0.142857
1208,"Zimmerman, H",1201,"Rothenberg, R",0.142857
1208,"Zimmerman, H",914,"Woodhouse, D",0.142857
1208,"Zimmerman, H",1207,"Maldonadolong, T",0.142857
1208,"Zimmerman, H",915,"Muth, J",0.142857
1210,"White, D",1209,"Powell, W",0.333333
1211,"Koput, K",1209,"Powell, W",0.333333
1211,"Koput, K",1210,"White, D",0.333333
1212,"Owensmith, J",1209,"Powell, W",0.333333
1212,"Owensmith, J",1210,"White, D",0.333333
1212,"Owensmith, J",1211,"Koput, K",0.333333
1214,"Radicchi, F",330,"Castellano, C",0.25
1215,"Cecconi, F",1214,"Radicchi, F",0.25
1215,"Cecconi, F",330,"Castellano, C",0.25
1216,"Loreto, V",1214,"Radicchi, F",0.25
1216,"Loreto, V",330,"Castellano, C",0.25
1216,"Loreto, V",1215,"Cecconi, F",0.25
1217,"Parisi, D",1214,"Radicchi, F",0.25
1217,"Parisi, D",330,"Castellano, C",0.25
1217,"Parisi, D",1215,"Cecconi, F",0.25
1217,"Parisi, D",1216,"Loreto, V",0.25
1219,"Glazier, J",1218,"Raghavachari, S",1
1221,"Ramasco, J",500,"Dorogovtsev, S",0.5
1221,"Ramasco, J",150,"Pastorsatorras, R",0.5
1223,"Karimipour, V",1222,"Ramezanpour, A",0.5
1224,"Mashaghi, A",1222,"Ramezanpour, A",0.5
1224,"Mashaghi, A",1223,"Karimipour, V",0.5
1226,"Chammah, A",1225,"Rapoport, A",1
1227,"Horvath, W",1225,"Rapoport, A",1
1228,"Somera, A",132,"Ravasz, E",0.25
1228,"Somera, A",54,"Oltvai, Z",0.25
1228,"Somera, A",33,"Barabasi, A",0.25
1229,"Mongru, D",132,"Ravasz, E",0.25
1229,"Mongru, D",1228,"Somera, A",0.25
1229,"Mongru, D",54,"Oltvai, Z",0.25
1229,"Mongru, D",33,"Barabasi, A",0.25
1230,"Reichardt, J",244,"Bornholdt, S",1
1232,"Varian, H",1231,"Resnick, P",1
1233,"Ress, G",415,"Koch, C",0.5
1234,"Kreiman, G",1233,"Ress, G",0.5
1234,"Kreiman, G",415,"Koch, C",0.5
1235,"Restrepo, J",481,"Ott, E",0.5
1236,"Hunt, B",1235,"Restrepo, J",0.5
1236,"Hunt, B",481,"Ott, E",0.5
1238,"Galitski, T",1237,"Rives, A",1
1239,"Darbydowman, K",547,"Rodgers, G",1
1241,"Dickson, W",1240,"Roethlisberger, F",1
1243,"Wille, L",1242,"Rogers, J",1
1244,"Rogister, F",482,"Roy, R",0.25
1245,"Thornburg, K",1244,"Rogister, F",0.25
1245,"Thornburg, K",482,"Roy, R",0.25
1246,"Fabiny, L",1244,"Rogister, F",0.25
1246,"Fabiny, L",1245,"Thornburg, K",0.25
1246,"Fabiny, L",482,"Roy, R",0.25
1247,"Moller, M",1244,"Rogister, F",0.25
1247,"Moller, M",1245,"Thornburg, K",0.25
1247,"Moller, M",1246,"Fabiny, L",0.25
1247,"Moller, M",482,"Roy, R",0.25
1249,"Eguia, M",1248,"Romano, S",1
1250,"Rosa, E",481,"Ott, E",0.5
1251,"Hess, M",1250,"Rosa, E",0.5
1251,"Hess, M",481,"Ott, E",0.5
1253,"Bologna, S",1252,"Rosato, V",0.5
1254,"Tiriticco, F",1252,"Rosato, V",1.5
1254,"Tiriticco, F",1253,"Bologna, S",0.5
1255,"Rosvall, M",764,"Trusina, A",0.833333
1255,"Rosvall, M",765,"Minnhagen, P",0.333333
1255,"Rosvall, M",121,"Sneppen, K",0.833333
1256,"Baldwin, J",1201,"Rothenberg, R",0.333333
1256,"Baldwin, J",916,"Muth, S",0.333333
1257,"Trotter, R",1201,"Rothenberg, R",0.333333
1257,"Trotter, R",1256,"Baldwin, J",0.333333
1257,"Trotter, R",916,"Muth, S",0.333333
1259,"Hingamp, P",1258,"Rougemont, J",1
1261,"Riecke, H",1260,"Roxin, A",0.5
1262,"Solla, S",1260,"Roxin, A",0.5
1262,"Solla, S",1261,"Riecke, H",0.5
1263,"Rozenfeld, A",375,"Cohen, R",0.333333
1263,"Rozenfeld, A",376,"Benavraham, D",0.333333
1263,"Rozenfeld, A",377,"Havlin, S",0.333333
1265,"Sushchik, M",1264,"Rulkov, N",0.333333
1266,"Tsimring, L",1264,"Rulkov, N",0.333333
1266,"Tsimring, L",1265,"Sushchik, M",0.333333
1267,"Abarbanel, H",1264,"Rulkov, N",0.333333
1267,"Abarbanel, H",1265,"Sushchik, M",0.333333
1267,"Abarbanel, H",1266,"Tsimring, L",0.333333
1268,"Gomez, S",872,"Rzhetsky, A",1
1270,"Sachtjen, M",320,"Carreras, B",0.5
1270,"Sachtjen, M",321,"Lynch, V",0.5
1271,"Sakaguchi, H",947,"Kuramoto, Y",0.5
1272,"Shinomoto, S",1271,"Sakaguchi, H",0.5
1272,"Shinomoto, S",947,"Kuramoto, Y",0.5
1273,"Sander, L",843,"Sokolov, I",0.75
1274,"Warren, C",1273,"Sander, L",0.75
1274,"Warren, C",843,"Sokolov, I",0.75
1275,"Simon, C",1273,"Sander, L",0.25
1275,"Simon, C",1274,"Warren, C",0.25
1275,"Simon, C",843,"Sokolov, I",0.25
1276,"Koopman, J",1273,"Sander, L",0.25
1276,"Koopman, J",1274,"Warren, C",0.25
1276,"Koopman, J",843,"Sokolov, I",0.25
1276,"Koopman, J",1275,"Simon, C",0.25
1278,"Blackmore, C",744,"Scannell, J",0.7
1278,"Blackmore, C",294,"Young, M",0.7
1278,"Blackmore, C",743,"Oneill, M",0.2
1278,"Blackmore, C",742,"Hilgetag, C",0.2
1278,"Blackmore, C",293,"Burns, G",0.2
1279,"Grant, S",744,"Scannell, J",0.333333
1280,"Payne, B",744,"Scannell, J",0.333333
1280,"Payne, B",1279,"Grant, S",0.333333
1281,"Baddeley, R",744,"Scannell, J",0.333333
1281,"Baddeley, R",1279,"Grant, S",0.333333
1281,"Baddeley, R",1280,"Payne, B",0.333333
1282,"Schafer, C",1145,"Rosenblum, M",0.333333
1282,"Schafer, C",219,"Kurths, J",0.333333
1283,"Abel, H",1282,"Schafer, C",0.333333
1283,"Abel, H",1145,"Rosenblum, M",0.333333
1283,"Abel, H",219,"Kurths, J",0.333333
1287,"Pfeiffer, T",1286,"Schuster, S",0.25
1288,"Moldenhauer, F",1286,"Schuster, S",0.25
1288,"Moldenhauer, F",1287,"Pfeiffer, T",0.25
1289,"Koch, I",1286,"Schuster, S",0.25
1289,"Koch, I",1287,"Pfeiffer, T",0.25
1289,"Koch, I",1288,"Moldenhauer, F",0.25
1290,"Dandekar, T",1286,"Schuster, S",0.25
1290,"Dandekar, T",1287,"Pfeiffer, T",0.25
1290,"Dandekar, T",1288,"Moldenhauer, F",0.25
1290,"Dandekar, T",1289,"Koch, I",0.25
1293,"Billings, L",1292,"Schwartz, I",0.5
1294,"Bollt, E",1292,"Schwartz, I",0.5
1294,"Bollt, E",1293,"Billings, L",0.5
1295,"Schwartz, N",375,"Cohen, R",0.25
1295,"Schwartz, N",376,"Benavraham, D",0.25
1295,"Schwartz, N",33,"Barabasi, A",0.25
1295,"Schwartz, N",377,"Havlin, S",0.25
1299,"Richards, W",1298,"Seary, A",1
1303,"Banerjee, K",1018,"Sen, P",0.5
1304,"Biswas, T",1018,"Sen, P",0.5
1304,"Biswas, T",1303,"Banerjee, K",0.5
1305,"Chakrabarti, B",1018,"Sen, P",1
1306,"Dasgupta, S",1018,"Sen, P",0.2
1306,"Dasgupta, S",1017,"Manna, S",0.2
1307,"Chatterjee, A",1018,"Sen, P",0.2
1307,"Chatterjee, A",1306,"Dasgupta, S",0.2
1307,"Chatterjee, A",1017,"Manna, S",0.2
1308,"Sreeram, P",1018,"Sen, P",0.2
1308,"Sreeram, P",1306,"Dasgupta, S",0.2
1308,"Sreeram, P",1307,"Chatterjee, A",0.2
1308,"Sreeram, P",1017,"Manna, S",0.2
1309,"Mukherjee, G",1018,"Sen, P",0.2
1309,"Mukherjee, G",1306,"Dasgupta, S",0.2
1309,"Mukherjee, G",1307,"Chatterjee, A",0.2
1309,"Mukherjee, G",1308,"Sreeram, P",0.2
1309,"Mukherjee, G",1017,"Manna, S",0.2
1311,"Maes, P",1310,"Shardanand, U",1
1313,"Golding, I",1312,"Shefi, O",0.25
1314,"Segev, R",1312,"Shefi, O",0.25
1314,"Segev, R",1313,"Golding, I",0.25
1315,"Benjacob, E",1312,"Shefi, O",0.25
1315,"Benjacob, E",1313,"Golding, I",0.25
1315,"Benjacob, E",1314,"Segev, R",0.25
1315,"Benjacob, E",53,"Vicsek, T",0.25
1316,"Ayali, A",1312,"Shefi, O",0.25
1316,"Ayali, A",1313,"Golding, I",0.25
1316,"Ayali, A",1314,"Segev, R",0.25
1316,"Ayali, A",1315,"Benjacob, E",0.25
1318,"Sherrington, D",900,"Kirkpatrick, S",1
1321,"Durand, D",1320,"Shuai, J",1
1322,"Sigman, M",524,"Cecchi, G",1
1324,"Nadeau, L",1323,"Simard, D",0.5
1325,"Kroger, H",1323,"Simard, D",0.5
1325,"Kroger, H",1324,"Nadeau, L",0.5
1327,"Gupte, N",1326,"Singh, B",1
1329,"Timberlake, M",1328,"Smith, D",1
1332,"Bork, P",1331,"Snel, B",0.5
1333,"Huynen, M",1331,"Snel, B",0.5
1333,"Huynen, M",1332,"Bork, P",0.5
1336,"Tsallis, C",1335,"Soares, D",0.333333
1337,"Mariz, A",1335,"Soares, D",0.333333
1337,"Mariz, A",1336,"Tsallis, C",0.333333
1338,"Dasilva, L",1335,"Soares, D",0.333333
1338,"Dasilva, L",1336,"Tsallis, C",0.333333
1338,"Dasilva, L",1337,"Mariz, A",0.333333
1339,"Socolar, J",882,"Kauffman, S",1
1341,"Soffer, S",517,"Vazquez, A",1
1342,"Kepler, T",281,"Sole, R",0.333333
1342,"Kepler, T",150,"Pastorsatorras, R",0.333333
1342,"Kepler, T",1178,"Smith, E",0.333333
1343,"Salazarciudad, I",281,"Sole, R",0.5
1344,"Garciafernandez, J",281,"Sole, R",0.5
1344,"Garciafernandez, J",1343,"Salazarciudad, I",0.5
1345,"Solomonoff, R",1225,"Rapoport, A",1
1346,"Crisanti, A",721,"Sompolinsky, H",1
1347,"Song, C",377,"Havlin, S",0.5
1348,"Makse, H",1347,"Song, C",0.5
1348,"Makse, H",377,"Havlin, S",0.5
1349,"Song, S",362,"Chklovskii, D",0.25
1350,"Sjostrom, P",1349,"Song, S",0.25
1350,"Sjostrom, P",362,"Chklovskii, D",0.25
1351,"Reigl, M",1349,"Song, S",0.25
1351,"Reigl, M",1350,"Sjostrom, P",0.25
1351,"Reigl, M",362,"Chklovskii, D",0.25
1352,"Nelson, S",1349,"Song, S",0.25
1352,"Nelson, S",1350,"Sjostrom, P",0.25
1352,"Nelson, S",1351,"Reigl, M",0.25
1352,"Nelson, S",362,"Chklovskii, D",0.25
1355,"Mirny, L",1354,"Spirin, V",1
1356,"Sporns, O",523,"Chialvo, D",0.333333
1356,"Sporns, O",746,"Kaiser, M",0.333333
1356,"Sporns, O",742,"Hilgetag, C",0.333333
1356,"Sporns, O",931,"Kotter, R",1
1357,"Tononi, G",1356,"Sporns, O",1
1357,"Tononi, G",1107,"Russell, D",0.333333
1358,"Edelman, G",1356,"Sporns, O",1
1358,"Edelman, G",1357,"Tononi, G",2.33333
1358,"Edelman, G",1107,"Russell, D",0.333333
1359,"Zwi, J",1356,"Sporns, O",1
1361,"Aharony, A",46,"Stauffer, D",1.33333
1361,"Aharony, A",428,"Dafontouracosta, L",0.333333
1362,"Adler, J",46,"Stauffer, D",0.333333
1362,"Adler, J",1361,"Aharony, A",0.333333
1362,"Adler, J",428,"Dafontouracosta, L",0.333333
